vector_class,lambda_index,lambda_m,gap_index,gap_m,harmonic,quadrature,value_N_m
YUKAWA,GRID_14,+2.15443469003188210e-03,6,+3.16227766016837939e-04,2,RE,-1.80782326298570207e-30
YUKAWA,GRID_14,+2.15443469003188210e-03,6,+3.16227766016837939e-04,2,IM,+2.31904676356343171e-15
YUKAWA,GRID_14,+2.15443469003188210e-03,6,+3.16227766016837939e-04,4,RE,-1.41860324781408108e-30
YUKAWA,GRID_14,+2.15443469003188210e-03,6,+3.16227766016837939e-04,4,IM,+3.94900563571904499e-15
YUKAWA,GRID_14,+2.15443469003188210e-03,6,+3.16227766016837939e-04,6,RE,-1.47494228557744634e-30
YUKAWA,GRID_14,+2.15443469003188210e-03,6,+3.16227766016837939e-04,6,IM,+4.58469779967555426e-15
YUKAWA,GRID_14,+2.15443469003188210e-03,7,+3.83118684955728529e-04,2,RE,-8.90074467367703850e-31
YUKAWA,GRID_14,+2.15443469003188210e-03,7,+3.83118684955728529e-04,2,IM,+2.24052232185894120e-15
YUKAWA,GRID_14,+2.15443469003188210e-03,7,+3.83118684955728529e-04,4,RE,-1.48433420174102310e-30
YUKAWA,GRID_14,+2.15443469003188210e-03,7,+3.83118684955728529e-04,4,IM,+3.81161640720477793e-15
YUKAWA,GRID_14,+2.15443469003188210e-03,7,+3.83118684955728529e-04,6,RE,-1.38993053586166864e-30
YUKAWA,GRID_14,+2.15443469003188210e-03,7,+3.83118684955728529e-04,6,IM,+4.41842340182282316e-15
YUKAWA,GRID_14,+2.15443469003188210e-03,8,+4.64158883361277732e-04,2,RE,-2.41131822134233591e-30
YUKAWA,GRID_14,+2.15443469003188210e-03,8,+4.64158883361277732e-04,2,IM,+2.14899601206371726e-15
YUKAWA,GRID_14,+2.15443469003188210e-03,8,+4.64158883361277732e-04,4,RE,-1.58898601188253883e-30
YUKAWA,GRID_14,+2.15443469003188210e-03,8,+4.64158883361277732e-04,4,IM,+3.65164593908833793e-15
YUKAWA,GRID_14,+2.15443469003188210e-03,8,+4.64158883361277732e-04,6,RE,-1.38367943131324141e-30
YUKAWA,GRID_14,+2.15443469003188210e-03,8,+4.64158883361277732e-04,6,IM,+4.22514261250021436e-15
YUKAWA,GRID_14,+2.15443469003188210e-03,9,+5.62341325190349097e-04,2,RE,-1.30953550820267991e-30
YUKAWA,GRID_14,+2.15443469003188210e-03,9,+5.62341325190349097e-04,2,IM,+2.04317894074562935e-15
YUKAWA,GRID_14,+2.15443469003188210e-03,9,+5.62341325190349097e-04,4,RE,-1.13318900377659992e-30
YUKAWA,GRID_14,+2.15443469003188210e-03,9,+5.62341325190349097e-04,4,IM,+3.46693203008757317e-15
YUKAWA,GRID_14,+2.15443469003188210e-03,9,+5.62341325190349097e-04,6,RE,-1.18827581902330969e-30
YUKAWA,GRID_14,+2.15443469003188210e-03,9,+5.62341325190349097e-04,6,IM,+4.00241625371610595e-15
YUKAWA,GRID_14,+2.15443469003188210e-03,10,+6.81292069057960856e-04,2,RE,-1.20244875209722106e-30
YUKAWA,GRID_14,+2.15443469003188210e-03,10,+6.81292069057960856e-04,2,IM,+1.92203647262275328e-15
YUKAWA,GRID_14,+2.15443469003188210e-03,10,+6.81292069057960856e-04,4,RE,-1.21120189843551140e-30
YUKAWA,GRID_14,+2.15443469003188210e-03,10,+6.81292069057960856e-04,4,IM,+3.25579037386617173e-15
YUKAWA,GRID_14,+2.15443469003188210e-03,10,+6.81292069057960856e-04,6,RE,-9.44908314604229109e-31
YUKAWA,GRID_14,+2.15443469003188210e-03,10,+6.81292069057960856e-04,6,IM,+3.74844549205260939e-15
YUKAWA,GRID_14,+2.15443469003188210e-03,11,+8.25404185268018118e-04,2,RE,-6.44348641863299093e-31
YUKAWA,GRID_14,+2.15443469003188210e-03,11,+8.25404185268018118e-04,2,IM,+1.78498678331070844e-15
YUKAWA,GRID_14,+2.15443469003188210e-03,11,+8.25404185268018118e-04,4,RE,-1.45516219692261227e-30
YUKAWA,GRID_14,+2.15443469003188210e-03,11,+8.25404185268018118e-04,4,IM,+3.01736732458090862e-15
YUKAWA,GRID_14,+2.15443469003188210e-03,11,+8.25404185268018118e-04,6,RE,-1.22274872411369607e-30
YUKAWA,GRID_14,+2.15443469003188210e-03,11,+8.25404185268018118e-04,6,IM,+3.46250786811347220e-15
YUKAWA,GRID_14,+2.15443469003188210e-03,12,+1.00000000000000002e-03,2,RE,-1.06147776314695297e-30
YUKAWA,GRID_14,+2.15443469003188210e-03,12,+1.00000000000000002e-03,2,IM,+1.63214997450577777e-15
YUKAWA,GRID_14,+2.15443469003188210e-03,12,+1.00000000000000002e-03,4,RE,-9.00018928290062174e-31
YUKAWA,GRID_14,+2.15443469003188210e-03,12,+1.00000000000000002e-03,4,IM,+2.75207784153876228e-15
YUKAWA,GRID_14,+2.15443469003188210e-03,12,+1.00000000000000002e-03,6,RE,-7.96638702632063557e-31
YUKAWA,GRID_14,+2.15443469003188210e-03,12,+1.00000000000000002e-03,6,IM,+3.14548947320565369e-15
YUKAWA,GRID_14,+2.15443469003188210e-03,13,+1.21152765862858765e-03,2,RE,-9.11256283635221231e-31
YUKAWA,GRID_14,+2.15443469003188210e-03,13,+1.21152765862858765e-03,2,IM,+1.46463479184175614e-15
YUKAWA,GRID_14,+2.15443469003188210e-03,13,+1.21152765862858765e-03,4,RE,-5.89686260890618089e-31
YUKAWA,GRID_14,+2.15443469003188210e-03,13,+1.21152765862858765e-03,4,IM,+2.46210239263288507e-15
YUKAWA,GRID_14,+2.15443469003188210e-03,13,+1.21152765862858765e-03,6,RE,-7.96363901585304883e-31
YUKAWA,GRID_14,+2.15443469003188210e-03,13,+1.21152765862858765e-03,6,IM,+2.80047465144655542e-15
YUKAWA,GRID_14,+2.15443469003188210e-03,14,+1.46779926762206914e-03,2,RE,-5.60263781706160396e-31
YUKAWA,GRID_14,+2.15443469003188210e-03,14,+1.46779926762206914e-03,2,IM,+1.28482971563736240e-15
YUKAWA,GRID_14,+2.15443469003188210e-03,14,+1.46779926762206914e-03,4,RE,-8.09768733439904040e-31
YUKAWA,GRID_14,+2.15443469003188210e-03,14,+1.46779926762206914e-03,4,IM,+2.15187986899982909e-15
YUKAWA,GRID_14,+2.15443469003188210e-03,14,+1.46779926762206914e-03,6,RE,-7.31486057919512081e-31
YUKAWA,GRID_14,+2.15443469003188210e-03,14,+1.46779926762206914e-03,6,IM,+2.43330797166036294e-15
YUKAWA,GRID_14,+2.15443469003188210e-03,15,+1.77827941003892275e-03,2,RE,-5.75693482296133745e-31
YUKAWA,GRID_14,+2.15443469003188210e-03,15,+1.77827941003892275e-03,2,IM,+1.09663738476007119e-15
YUKAWA,GRID_14,+2.15443469003188210e-03,15,+1.77827941003892275e-03,4,RE,-7.07567972530674023e-31
YUKAWA,GRID_14,+2.15443469003188210e-03,15,+1.77827941003892275e-03,4,IM,+1.82848436160970547e-15
YUKAWA,GRID_14,+2.15443469003188210e-03,15,+1.77827941003892275e-03,6,RE,-7.11594993813398461e-31
YUKAWA,GRID_14,+2.15443469003188210e-03,15,+1.77827941003892275e-03,6,IM,+2.05298312998919094e-15
YUKAWA,GRID_14,+2.15443469003188210e-03,16,+2.15443469003188210e-03,2,RE,-2.58173463129329074e-31
YUKAWA,GRID_14,+2.15443469003188210e-03,16,+2.15443469003188210e-03,2,IM,+9.05560376092283629e-16
YUKAWA,GRID_14,+2.15443469003188210e-03,16,+2.15443469003188210e-03,4,RE,-4.46950221576107968e-31
YUKAWA,GRID_14,+2.15443469003188210e-03,16,+2.15443469003188210e-03,4,IM,+1.50172097492761560e-15
YUKAWA,GRID_14,+2.15443469003188210e-03,16,+2.15443469003188210e-03,6,RE,-4.70117108370442145e-31
YUKAWA,GRID_14,+2.15443469003188210e-03,16,+2.15443469003188210e-03,6,IM,+1.67165333351777261e-15
YUKAWA,GRID_14,+2.15443469003188210e-03,17,+2.61015721568253574e-03,2,RE,-3.73810553189653316e-31
YUKAWA,GRID_14,+2.15443469003188210e-03,17,+2.61015721568253574e-03,2,IM,+7.18524009806256902e-16
YUKAWA,GRID_14,+2.15443469003188210e-03,17,+2.61015721568253574e-03,4,RE,-3.41564850249614763e-31
YUKAWA,GRID_14,+2.15443469003188210e-03,17,+2.61015721568253574e-03,4,IM,+1.18374195007014850e-15
YUKAWA,GRID_14,+2.15443469003188210e-03,17,+2.61015721568253574e-03,6,RE,-3.17018579100617212e-31
YUKAWA,GRID_14,+2.15443469003188210e-03,17,+2.61015721568253574e-03,6,IM,+1.30402775244007006e-15
YUKAWA,GRID_14,+2.15443469003188210e-03,18,+3.16227766016837939e-03,2,RE,-2.93699258972151910e-31
YUKAWA,GRID_14,+2.15443469003188210e-03,18,+3.16227766016837939e-03,2,IM,+5.43328892192475689e-16
YUKAWA,GRID_14,+2.15443469003188210e-03,18,+3.16227766016837939e-03,4,RE,-2.94371588315682292e-31
YUKAWA,GRID_14,+2.15443469003188210e-03,18,+3.16227766016837939e-03,4,IM,+8.88007095957977831e-16
YUKAWA,GRID_14,+2.15443469003188210e-03,18,+3.16227766016837939e-03,6,RE,-4.31543206480517335e-31
YUKAWA,GRID_14,+2.15443469003188210e-03,18,+3.16227766016837939e-03,6,IM,+9.65966862930145705e-16
YUKAWA,GRID_14,+2.15443469003188210e-03,19,+3.83118684955728508e-03,2,RE,-1.20059263556418670e-31
YUKAWA,GRID_14,+2.15443469003188210e-03,19,+3.83118684955728508e-03,2,IM,+3.87688792711203126e-16
YUKAWA,GRID_14,+2.15443469003188210e-03,19,+3.83118684955728508e-03,4,RE,-9.78117110556951442e-32
YUKAWA,GRID_14,+2.15443469003188210e-03,19,+3.83118684955728508e-03,4,IM,+6.27537421883293894e-16
YUKAWA,GRID_14,+2.15443469003188210e-03,19,+3.83118684955728508e-03,6,RE,-1.11064501660695218e-31
YUKAWA,GRID_14,+2.15443469003188210e-03,19,+3.83118684955728508e-03,6,IM,+6.72268430999793597e-16
YUKAWA,GRID_14,+2.15443469003188210e-03,20,+4.64158883361277721e-03,2,RE,-2.60228314412629626e-32
YUKAWA,GRID_14,+2.15443469003188210e-03,20,+4.64158883361277721e-03,2,IM,+2.57946180538264673e-16
YUKAWA,GRID_14,+2.15443469003188210e-03,20,+4.64158883361277721e-03,4,RE,-1.02249391736211072e-31
YUKAWA,GRID_14,+2.15443469003188210e-03,20,+4.64158883361277721e-03,4,IM,+4.12663704706818472e-16
YUKAWA,GRID_14,+2.15443469003188210e-03,20,+4.64158883361277721e-03,6,RE,-9.99489711139297546e-32
YUKAWA,GRID_14,+2.15443469003188210e-03,20,+4.64158883361277721e-03,6,IM,+4.33964081236967584e-16
YUKAWA,GRID_14,+2.15443469003188210e-03,21,+5.62341325190349097e-03,2,RE,-2.74619669763065445e-32
YUKAWA,GRID_14,+2.15443469003188210e-03,21,+5.62341325190349097e-03,2,IM,+1.57751140114804300e-16
YUKAWA,GRID_14,+2.15443469003188210e-03,21,+5.62341325190349097e-03,4,RE,-6.68637827939928685e-32
YUKAWA,GRID_14,+2.15443469003188210e-03,21,+5.62341325190349097e-03,4,IM,+2.48810063898936922e-16
YUKAWA,GRID_14,+2.15443469003188210e-03,21,+5.62341325190349097e-03,6,RE,-8.56785247703653267e-32
YUKAWA,GRID_14,+2.15443469003188210e-03,21,+5.62341325190349097e-03,6,IM,+2.55847942224170033e-16
YUKAWA,GRID_14,+2.15443469003188210e-03,22,+6.81292069057960834e-03,2,RE,-4.79995123298330054e-33
YUKAWA,GRID_14,+2.15443469003188210e-03,22,+6.81292069057960834e-03,2,IM,+8.71591223330208809e-17
YUKAWA,GRID_14,+2.15443469003188210e-03,22,+6.81292069057960834e-03,4,RE,-2.52054110920550847e-32
YUKAWA,GRID_14,+2.15443469003188210e-03,22,+6.81292069057960834e-03,4,IM,+1.35120852648926446e-16
YUKAWA,GRID_14,+2.15443469003188210e-03,22,+6.81292069057960834e-03,6,RE,-2.87814581972858560e-32
YUKAWA,GRID_14,+2.15443469003188210e-03,22,+6.81292069057960834e-03,6,IM,+1.35219327959981692e-16
YUKAWA,GRID_14,+2.15443469003188210e-03,23,+8.25404185268018183e-03,2,RE,-7.63553572406237609e-33
YUKAWA,GRID_14,+2.15443469003188210e-03,23,+8.25404185268018183e-03,2,IM,+4.26098897018474682e-17
YUKAWA,GRID_14,+2.15443469003188210e-03,23,+8.25404185268018183e-03,4,RE,-7.42104367094559265e-33
YUKAWA,GRID_14,+2.15443469003188210e-03,23,+8.25404185268018183e-03,4,IM,+6.46901592638082242e-17
YUKAWA,GRID_14,+2.15443469003188210e-03,23,+8.25404185268018183e-03,6,RE,-1.16870792934117907e-32
YUKAWA,GRID_14,+2.15443469003188210e-03,23,+8.25404185268018183e-03,6,IM,+6.26432219101420819e-17
YUKAWA,GRID_14,+2.15443469003188210e-03,24,+1.00000000000000002e-02,2,RE,-3.30026604207413306e-33
YUKAWA,GRID_14,+2.15443469003188210e-03,24,+1.00000000000000002e-02,2,IM,+1.79746801731138933e-17
YUKAWA,GRID_14,+2.15443469003188210e-03,24,+1.00000000000000002e-02,4,RE,-3.86492660949441517e-33
YUKAWA,GRID_14,+2.15443469003188210e-03,24,+1.00000000000000002e-02,4,IM,+2.66053557282712237e-17
YUKAWA,GRID_14,+2.15443469003188210e-03,24,+1.00000000000000002e-02,6,RE,-2.71013602067651915e-33
YUKAWA,GRID_14,+2.15443469003188210e-03,24,+1.00000000000000002e-02,6,IM,+2.47586295376273374e-17
YUKAWA,GRID_15,+3.16227766016837939e-03,0,+1.00000000000000005e-04,2,RE,-3.66614554682956623e-30
YUKAWA,GRID_15,+3.16227766016837939e-03,0,+1.00000000000000005e-04,2,IM,+8.00072918033237421e-15
YUKAWA,GRID_15,+3.16227766016837939e-03,0,+1.00000000000000005e-04,4,RE,-3.93602681299731188e-30
YUKAWA,GRID_15,+3.16227766016837939e-03,0,+1.00000000000000005e-04,4,IM,+1.26528797935928219e-14
YUKAWA,GRID_15,+3.16227766016837939e-03,0,+1.00000000000000005e-04,6,RE,-2.44301055288095016e-30
YUKAWA,GRID_15,+3.16227766016837939e-03,0,+1.00000000000000005e-04,6,IM,+1.32822269297915130e-14
YUKAWA,GRID_15,+3.16227766016837939e-03,1,+1.21152765862858885e-04,2,RE,-2.54768811681193975e-30
YUKAWA,GRID_15,+3.16227766016837939e-03,1,+1.21152765862858885e-04,2,IM,+7.93843553703109959e-15
YUKAWA,GRID_15,+3.16227766016837939e-03,1,+1.21152765862858885e-04,4,RE,-3.70319274545680855e-30
YUKAWA,GRID_15,+3.16227766016837939e-03,1,+1.21152765862858885e-04,4,IM,+1.25488522328536136e-14
YUKAWA,GRID_15,+3.16227766016837939e-03,1,+1.21152765862858885e-04,6,RE,-2.99745375560101652e-30
YUKAWA,GRID_15,+3.16227766016837939e-03,1,+1.21152765862858885e-04,6,IM,+1.31642522669268003e-14
YUKAWA,GRID_15,+3.16227766016837939e-03,2,+1.46779926762206892e-04,2,RE,-2.55384862623767958e-30
YUKAWA,GRID_15,+3.16227766016837939e-03,2,+1.46779926762206892e-04,2,IM,+7.86363486256153180e-15
YUKAWA,GRID_15,+3.16227766016837939e-03,2,+1.46779926762206892e-04,4,RE,-2.05889427572099815e-30
YUKAWA,GRID_15,+3.16227766016837939e-03,2,+1.46779926762206892e-04,4,IM,+1.24239972435745800e-14
YUKAWA,GRID_15,+3.16227766016837939e-03,2,+1.46779926762206892e-04,6,RE,-3.17491285389071268e-30
YUKAWA,GRID_15,+3.16227766016837939e-03,2,+1.46779926762206892e-04,6,IM,+1.30227597133520351e-14
YUKAWA,GRID_15,+3.16227766016837939e-03,3,+1.77827941003892270e-04,2,RE,-3.44885286927171940e-30
YUKAWA,GRID_15,+3.16227766016837939e-03,3,+1.77827941003892270e-04,2,IM,+7.77398481246665927e-15
YUKAWA,GRID_15,+3.16227766016837939e-03,3,+1.77827941003892270e-04,4,RE,-2.79654539913044024e-30
YUKAWA,GRID_15,+3.16227766016837939e-03,3,+1.77827941003892270e-04,4,IM,+1.22744413965128085e-14
YUKAWA,GRID_15,+3.16227766016837939e-03,3,+1.77827941003892270e-04,6,RE,-3.23596396769273757e-30
YUKAWA,GRID_15,+3.16227766016837939e-03,3,+1.77827941003892270e-04,6,IM,+1.28534225439916402e-14
YUKAWA,GRID_15,+3.16227766016837939e-03,4,+2.15443469003188449e-04,2,RE,-3.23940384159865143e-30
YUKAWA,GRID_15,+3.16227766016837939e-03,4,+2.15443469003188449e-04,2,IM,+7.66678178907148624e-15
YUKAWA,GRID_15,+3.16227766016837939e-03,4,+2.15443469003188449e-04,4,RE,-2.81220664612390624e-30
YUKAWA,GRID_15,+3.16227766016837939e-03,4,+2.15443469003188449e-04,4,IM,+1.20957268176559515e-14
YUKAWA,GRID_15,+3.16227766016837939e-03,4,+2.15443469003188449e-04,6,RE,-2.90517135965431960e-30
YUKAWA,GRID_15,+3.16227766016837939e-03,4,+2.15443469003188449e-04,6,IM,+1.26512836110803096e-14
YUKAWA,GRID_15,+3.16227766016837939e-03,5,+2.61015721568253574e-04,2,RE,-4.73564217419179306e-30
YUKAWA,GRID_15,+3.16227766016837939e-03,5,+2.61015721568253574e-04,2,IM,+7.53894161310922731e-15
YUKAWA,GRID_15,+3.16227766016837939e-03,5,+2.61015721568253574e-04,4,RE,-2.29539152716125651e-30
YUKAWA,GRID_15,+3.16227766016837939e-03,5,+2.61015721568253574e-04,4,IM,+1.18827869798386311e-14
YUKAWA,GRID_15,+3.16227766016837939e-03,5,+2.61015721568253574e-04,6,RE,-3.71730510071682339e-30
YUKAWA,GRID_15,+3.16227766016837939e-03,5,+2.61015721568253574e-04,6,IM,+1.24107416129579159e-14
YUKAWA,GRID_15,+3.16227766016837939e-03,6,+3.16227766016837939e-04,2,RE,-5.16797865473053251e-30
YUKAWA,GRID_15,+3.16227766016837939e-03,6,+3.16227766016837939e-04,2,IM,+7.38699864651385462e-15
YUKAWA,GRID_15,+3.16227766016837939e-03,6,+3.16227766016837939e-04,4,RE,-3.76691519182661674e-30
YUKAWA,GRID_15,+3.16227766016837939e-03,6,+3.16227766016837939e-04,4,IM,+1.16299562544965072e-14
YUKAWA,GRID_15,+3.16227766016837939e-03,6,+3.16227766016837939e-04,6,RE,-3.81904498498247314e-30
YUKAWA,GRID_15,+3.16227766016837939e-03,6,+3.16227766016837939e-04,6,IM,+1.21255805412257621e-14
YUKAWA,GRID_15,+3.16227766016837939e-03,7,+3.83118684955728529e-04,2,RE,-2.82670284878806109e-30
YUKAWA,GRID_15,+3.16227766016837939e-03,7,+3.83118684955728529e-04,2,IM,+7.20713486762074654e-15
YUKAWA,GRID_15,+3.16227766016837939e-03,7,+3.83118684955728529e-04,4,RE,-3.89588088667674818e-30
YUKAWA,GRID_15,+3.16227766016837939e-03,7,+3.83118684955728529e-04,4,IM,+1.13310331826684459e-14
YUKAWA,GRID_15,+3.16227766016837939e-03,7,+3.83118684955728529e-04,6,RE,-2.50897048668369400e-30
YUKAWA,GRID_15,+3.16227766016837939e-03,7,+3.83118684955728529e-04,6,IM,+1.17890660899953635e-14
YUKAWA,GRID_15,+3.16227766016837939e-03,8,+4.64158883361277732e-04,2,RE,-2.02976275546198005e-30
YUKAWA,GRID_15,+3.16227766016837939e-03,8,+4.64158883361277732e-04,2,IM,+6.99525441144045471e-15
YUKAWA,GRID_15,+3.16227766016837939e-03,8,+4.64158883361277732e-04,4,RE,-2.81225850759048228e-30
YUKAWA,GRID_15,+3.16227766016837939e-03,8,+4.64158883361277732e-04,4,IM,+1.09794240654977851e-14
YUKAWA,GRID_15,+3.16227766016837939e-03,8,+4.64158883361277732e-04,6,RE,-2.53576521215917755e-30
YUKAWA,GRID_15,+3.16227766016837939e-03,8,+4.64158883361277732e-04,6,IM,+1.13941401465754319e-14
YUKAWA,GRID_15,+3.16227766016837939e-03,9,+5.62341325190349097e-04,2,RE,-2.45286607838480215e-30
YUKAWA,GRID_15,+3.16227766016837939e-03,9,+5.62341325190349097e-04,2,IM,+6.74712347616925677e-15
YUKAWA,GRID_15,+3.16227766016837939e-03,9,+5.62341325190349097e-04,4,RE,-2.38551122030422508e-30
YUKAWA,GRID_15,+3.16227766016837939e-03,9,+5.62341325190349097e-04,4,IM,+1.05684004899144483e-14
YUKAWA,GRID_15,+3.16227766016837939e-03,9,+5.62341325190349097e-04,6,RE,-2.66661216090398715e-30
YUKAWA,GRID_15,+3.16227766016837939e-03,9,+5.62341325190349097e-04,6,IM,+1.09337517557486080e-14
YUKAWA,GRID_15,+3.16227766016837939e-03,10,+6.81292069057960856e-04,2,RE,-2.80295142435170338e-30
YUKAWA,GRID_15,+3.16227766016837939e-03,10,+6.81292069057960856e-04,2,IM,+6.45859950368835679e-15
YUKAWA,GRID_15,+3.16227766016837939e-03,10,+6.81292069057960856e-04,4,RE,-2.78716072124640216e-30
YUKAWA,GRID_15,+3.16227766016837939e-03,10,+6.81292069057960856e-04,4,IM,+1.00915103187971896e-14
YUKAWA,GRID_15,+3.16227766016837939e-03,10,+6.81292069057960856e-04,6,RE,-3.23728757192103685e-30
YUKAWA,GRID_15,+3.16227766016837939e-03,10,+6.81292069057960856e-04,6,IM,+1.04013681185478711e-14
YUKAWA,GRID_15,+3.16227766016837939e-03,11,+8.25404185268018118e-04,2,RE,-3.21743912317678848e-30
YUKAWA,GRID_15,+3.16227766016837939e-03,11,+8.25404185268018118e-04,2,IM,+6.12597566929827055e-15
YUKAWA,GRID_15,+3.16227766016837939e-03,11,+8.25404185268018118e-04,4,RE,-2.87609608318853498e-30
YUKAWA,GRID_15,+3.16227766016837939e-03,11,+8.25404185268018118e-04,4,IM,+9.54318368761330835e-15
YUKAWA,GRID_15,+3.16227766016837939e-03,11,+8.25404185268018118e-04,6,RE,-2.10377301782063639e-30
YUKAWA,GRID_15,+3.16227766016837939e-03,11,+8.25404185268018118e-04,6,IM,+9.79170857198354358e-15
YUKAWA,GRID_15,+3.16227766016837939e-03,12,+1.00000000000000002e-03,2,RE,-1.50467411999045060e-30
YUKAWA,GRID_15,+3.16227766016837939e-03,12,+1.00000000000000002e-03,2,IM,+5.74646439616711251e-15
YUKAWA,GRID_15,+3.16227766016837939e-03,12,+1.00000000000000002e-03,4,RE,-2.53097280348808912e-30
YUKAWA,GRID_15,+3.16227766016837939e-03,12,+1.00000000000000002e-03,4,IM,+8.91956900148319585e-15
YUKAWA,GRID_15,+3.16227766016837939e-03,12,+1.00000000000000002e-03,6,RE,-1.67492190203436975e-30
YUKAWA,GRID_15,+3.16227766016837939e-03,12,+1.00000000000000002e-03,6,IM,+9.10173223028655775e-15
YUKAWA,GRID_15,+3.16227766016837939e-03,13,+1.21152765862858765e-03,2,RE,-1.75273576763410234e-30
YUKAWA,GRID_15,+3.16227766016837939e-03,13,+1.21152765862858765e-03,2,IM,+5.31883293650761412e-15
YUKAWA,GRID_15,+3.16227766016837939e-03,13,+1.21152765862858765e-03,4,RE,-1.94473913050150597e-30
YUKAWA,GRID_15,+3.16227766016837939e-03,13,+1.21152765862858765e-03,4,IM,+8.21961194653445901e-15
YUKAWA,GRID_15,+3.16227766016837939e-03,13,+1.21152765862858765e-03,6,RE,-2.13104982210857821e-30
YUKAWA,GRID_15,+3.16227766016837939e-03,13,+1.21152765862858765e-03,6,IM,+8.33187780916137342e-15
YUKAWA,GRID_15,+3.16227766016837939e-03,14,+1.46779926762206914e-03,2,RE,-2.16065993933003905e-30
YUKAWA,GRID_15,+3.16227766016837939e-03,14,+1.46779926762206914e-03,2,IM,+4.84417986188031839e-15
YUKAWA,GRID_15,+3.16227766016837939e-03,14,+1.46779926762206914e-03,4,RE,-1.80479716118784875e-30
YUKAWA,GRID_15,+3.16227766016837939e-03,14,+1.46779926762206914e-03,4,IM,+7.44634440282629872e-15
YUKAWA,GRID_15,+3.16227766016837939e-03,14,+1.46779926762206914e-03,6,RE,-1.66137193911229745e-30
YUKAWA,GRID_15,+3.16227766016837939e-03,14,+1.46779926762206914e-03,6,IM,+7.48749240157223457e-15
YUKAWA,GRID_15,+3.16227766016837939e-03,15,+1.77827941003892275e-03,2,RE,-1.94981872755430541e-30
YUKAWA,GRID_15,+3.16227766016837939e-03,15,+1.77827941003892275e-03,2,IM,+4.32679806462423752e-15
YUKAWA,GRID_15,+3.16227766016837939e-03,15,+1.77827941003892275e-03,4,RE,-1.28150603029920237e-30
YUKAWA,GRID_15,+3.16227766016837939e-03,15,+1.77827941003892275e-03,4,IM,+6.60827134898211004e-15
YUKAWA,GRID_15,+3.16227766016837939e-03,15,+1.77827941003892275e-03,6,RE,-1.91302777923075432e-30
YUKAWA,GRID_15,+3.16227766016837939e-03,15,+1.77827941003892275e-03,6,IM,+6.58028668915321864e-15
YUKAWA,GRID_15,+3.16227766016837939e-03,16,+2.15443469003188210e-03,2,RE,-5.89102366167842690e-31
YUKAWA,GRID_15,+3.16227766016837939e-03,16,+2.15443469003188210e-03,2,IM,+3.77500427279521110e-15
YUKAWA,GRID_15,+3.16227766016837939e-03,16,+2.15443469003188210e-03,4,RE,-1.46142424664323235e-30
YUKAWA,GRID_15,+3.16227766016837939e-03,16,+2.15443469003188210e-03,4,IM,+5.72062906729577792e-15
YUKAWA,GRID_15,+3.16227766016837939e-03,16,+2.15443469003188210e-03,6,RE,-1.28540926143851955e-30
YUKAWA,GRID_15,+3.16227766016837939e-03,16,+2.15443469003188210e-03,6,IM,+5.62951811401575754e-15
YUKAWA,GRID_15,+3.16227766016837939e-03,17,+2.61015721568253574e-03,2,RE,-9.00832851993216709e-31
YUKAWA,GRID_15,+3.16227766016837939e-03,17,+2.61015721568253574e-03,2,IM,+3.20173093949734167e-15
YUKAWA,GRID_15,+3.16227766016837939e-03,17,+2.61015721568253574e-03,4,RE,-9.10842027753586881e-31
YUKAWA,GRID_15,+3.16227766016837939e-03,17,+2.61015721568253574e-03,4,IM,+4.80614825390023060e-15
YUKAWA,GRID_15,+3.16227766016837939e-03,17,+2.61015721568253574e-03,6,RE,-8.00452857952797373e-31
YUKAWA,GRID_15,+3.16227766016837939e-03,17,+2.61015721568253574e-03,6,IM,+4.66245225917860829e-15
YUKAWA,GRID_15,+3.16227766016837939e-03,18,+3.16227766016837939e-03,2,RE,-4.98981129787994844e-31
YUKAWA,GRID_15,+3.16227766016837939e-03,18,+3.16227766016837939e-03,2,IM,+2.62459203405247308e-15
YUKAWA,GRID_15,+3.16227766016837939e-03,18,+3.16227766016837939e-03,4,RE,-5.75252968993757695e-31
YUKAWA,GRID_15,+3.16227766016837939e-03,18,+3.16227766016837939e-03,4,IM,+3.89482920360446598e-15
